8191	998	3150	3171	8191
8191	990	4739	7155	8191
8191	983	816	1903	8191
8191	980	6097	7851	8191
8191	977	6916	7113	8191
8191	977	4565	4057	8191
8191	977	3912	2322	8191
8191	97	1528	5476	8191
8191	961	5055	476	8191
8191	9	5988	2125	8191
8191	953	3848	5218	8191
8191	95	2666	167	8191
8191	95	1796	2143	8191
8191	947	7778	6658	8191
8191	9	4378	703	8191
8191	94	3290	1989	8191
8191	94	319	5806	8191
8191	936	3386	3171	8191
8191	932	1339	5456	8191
8191	926	4602	2993	8191
8191	924	5714	7220	8191
8191	921	2489	7053	8191
8191	911	3928	4970	8191
8191	911	1506	4356	8191
8191	906	2697	2328	8191
8191	893	3299	2179	8191
8191	892	4419	3769	8191
8191	88	4267	6713	8191
8191	882	468	7762	8191
8191	866	2476	3179	8191
8191	851	3703	3958	8191
8191	841	2419	7135	8191
8191	83	194	3287	8191
8191	824	5366	4848	8191
8191	82	4430	5435	8191
8191	8185	3147	4964	8191
8191	8185	2023	5790	8191
8191	8174	7601	2521	8191
8191	8174	6747	3240	8191
8191	8167	5531	1010	8191
8191	8167	1593	5691	8191
8191	816	4896	121	8191
8191	8157	3240	6755	8191
8191	8156	2878	2011	8191
8191	81	3701	785	8191
8191	8129	5385	7024	8191
8191	8124	8166	5798	8191
8191	8124	282	5862	8191
8191	8116	4570	6144	8191
8191	8116	3960	1695	8191
8191	8114	3399	6495	8191
8191	8106	1324	4956	8191
8191	8099	110	4141	8191
8191	8090	1703	1694	8191
8191	8083	4765	3810	8191
8191	8079	7462	2084	8191
8191	8079	4554	1969	8191
8191	8079	2808	7417	8191
8191	8065	8036	2742	8191
8191	8059	2451	4749	8191
8191	8056	2101	8015	8191
8191	8055	1866	7586	8191
8191	8040	5977	7925	8191
8191	8032	7958	6348	8191
8191	8026	5486	1107	8191
8191	8026	1037	5500	8191
8191	8007	1724	7370	8191
8191	7989	5864	5714	8191
8191	7988	4603	397	8191
8191	7970	1180	5485	8191
8191	7955	4778	3715	8191
8191	7948	970	2449	8191
8191	7942	8143	7706	8191
8191	7942	7351	5000	8191
8191	7939	7637	3161	8191
8191	7939	1527	5441	8191
8191	7920	7903	4251	8191
8191	7920	219	1294	8191
8191	7912	6150	5969	8191
8191	791	2251	1526	8191
8191	7910	649	1737	8191
8191	790	7483	1579	8191
8191	7885	6165	6033	8191
8191	7880	7054	1615	8191
8191	7880	6930	6764	8191
8191	7880	2143	6296	8191
8191	7879	7851	1885	8191
8191	7879	317	8071	8191
8191	7878	5589	6902	8191
8191	7868	3335	7549	8191
8191	785	4770	2033	8191
8191	7841	1531	1071	8191
8191	7840	442	3548	8191
8191	7828	635	7160	8191
8191	7827	6342	3524	8191
8191	7823	2636	4825	8191
8191	781	2841	4971	8191
8191	7809	4220	2754	8191
8191	7802	4549	5330	8191
8191	7798	6370	3731	8191
8191	7798	1288	3340	8191
8191	7794	6214	6138	8191
8191	7794	2381	7217	8191
8191	7790	4916	7932	8191
8191	7787	4612	7641	8191
8191	7766	4290	4198	8191
8191	7749	4930	5315	8191
8191	7744	774	6034	8191
8191	7744	2720	5979	8191
8191	7742	3523	7266	8191
8191	772	7933	4933	8191
8191	772	5503	5712	8191
8191	771	7198	833	8191
8191	7711	1557	5355	8191
8191	7687	8121	7172	8191
8191	7686	4895	3012	8191
8191	7685	6641	2392	8191
8191	7685	5105	5464	8191
8191	76	7723	3983	8191
8191	7663	4218	6796	8191
8191	7659	3435	7826	8191
8191	76	5804	607	8191
8191	7649	3007	7363	8191
8191	7638	5282	6814	8191
8191	7638	1777	6657	8191
8191	7631	1451	7714	8191
8191	7628	8095	3609	8191
8191	7628	4624	2656	8191
8191	7621	3736	2704	8191
8191	7621	1274	727	8191
8191	7614	3079	5166	8191
8191	761	2670	835	8191
8191	7605	3062	2836	8191
8191	7598	1905	3773	8191
8191	7591	3901	7253	8191
8191	7587	5676	5666	8191
8191	7581	386	7059	8191
8191	7579	6517	7606	8191
8191	7569	4585	3414	8191
8191	7565	780	4144	8191
8191	7561	3720	1885	8191
8191	7545	7381	6897	8191
8191	7540	3425	1160	8191
8191	7531	8187	3916	8191
8191	7531	4493	7271	8191
8191	7525	6458	730	8191
8191	7524	1886	758	8191
8191	7520	3	3761	8191
8191	7518	6585	1893	8191
8191	7508	5755	7078	8191
8191	7498	6745	6856	8191
8191	7495	4194	5232	8191
8191	7486	6418	768	8191
8191	7474	1867	3353	8191
8191	7468	3636	1201	8191
8191	7465	7869	44	8191
8191	7465	4856	5274	8191
8191	7464	4410	876	8191
8191	7454	1005	6881	8191
8191	745	1976	6929	8191
8191	7443	2275	4986	8191
8191	7436	4182	1349	8191
8191	7424	7267	1152	8191
8191	7424	314	5151	8191
8191	7423	3878	3942	8191
8191	7414	5624	5860	8191
8191	7408	587	6126	8191
8191	7405	6646	7080	8191
8191	7405	4617	6286	8191
8191	7405	2257	942	8191
8191	7390	4530	1400	8191
8191	7384	6917	3896	8191
8191	7384	6641	7537	8191
8191	7373	7630	180	8191
8191	7363	6818	3681	8191
8191	7342	4659	1605	8191
8191	7331	8031	1692	8191
8191	7331	5860	2529	8191
8191	7317	6015	7663	8191
8191	7310	4371	6312	8191
8191	7307	7100	2664	8191
8191	729	8012	419	8191
8191	7293	5741	4867	8191
8191	7292	5470	7015	8191
8191	7290	881	1671	8191
8191	7283	2383	556	8191
8191	7281	4654	3138	8191
8191	7279	6643	1223	8191
8191	7279	2882	717	8191
8191	7274	6224	1540	8191
8191	7274	4940	120	8191
8191	7262	6129	7452	8191
8191	7262	4883	5726	8191
8191	7257	6903	6761	8191
8191	7250	1885	7170	8191
8191	7249	4886	1147	8191
8191	724	6528	2753	8191
8191	724	2731	4881	8191
8191	7234	6001	5861	8191
8191	722	4188	6039	8191
8191	722	399	2948	8191
8191	7220	7452	6420	8191
8191	7216	2633	7374	8191
8191	7207	3142	5678	8191
8191	7197	914	6044	8191
8191	7182	4283	4239	8191
8191	7179	2748	5755	8191
8191	7174	1825	4480	8191
8191	71	6605	4630	8191
8191	7165	2846	4590	8191
8191	7158	1396	5621	8191
8191	7156	4179	7592	8191
8191	7153	136	4164	8191
8191	7144	6872	264	8191
8191	7144	6215	3945	8191
8191	7136	4294	7471	8191
8191	7136	1097	5442	8191
8191	713	3211	890	8191
8191	7129	7414	2384	8191
8191	7126	7102	4511	8191
8191	7119	671	4785	8191
8191	711	3546	3463	8191
8191	711	3003	960	8191
8191	710	6186	624	8191
8191	708	5664	1764	8191
8191	7084	5622	5926	8191
8191	7084	1936	3722	8191
8191	7080	6164	2259	8191
8191	707	5592	4622	8191
8191	7075	5771	2234	8191
8191	7068	4970	3417	8191
8191	7061	7829	6481	8191
8191	7060	156	8148	8191
8191	7041	2643	3206	8191
8191	7040	498	2617	8191
8191	7037	5839	5815	8191
8191	7027	5631	7057	8191
8191	7027	4846	5920	8191
8191	7023	2333	4654	8191
8191	7009	123	2412	8191
8191	7007	704	2424	8191
8191	6995	5466	3707	8191
8191	6976	30	3711	8191
8191	6974	4973	2141	8191
8191	6971	6170	2119	8191
8191	6967	7138	3638	8191
8191	6962	2434	6829	8191
8191	6962	1858	2471	8191
8191	6958	7689	103	8191
8191	6947	3920	1961	8191
8191	6942	7218	599	8191
8191	6931	3020	4239	8191
8191	6926	4723	5213	8191
8191	6918	5753	2109	8191
8191	6902	1733	5931	8191
8191	6900	3796	1498	8191
8191	6899	4586	1239	8191
8191	6894	6846	4818	8191
8191	6890	1142	6694	8191
8191	6889	3283	1468	8191
8191	6888	698	7285	8191
8191	6878	1330	5304	8191
8191	6857	2455	647	8191
8191	6855	7310	5392	8191
8191	6855	7115	6072	8191
8191	6853	829	4475	8191
8191	6849	363	4039	8191
8191	6848	1084	3357	8191
8191	6840	4049	6023	8191
8191	6833	5191	903	8191
8191	6827	7734	6676	8191
8191	6825	524	5393	8191
8191	6821	7745	6156	8191
8191	6821	1202	5988	8191
8191	6819	5452	6621	8191
8191	6819	514	7648	8191
8191	6818	4137	7573	8191
8191	6806	95	5901	8191
8191	6799	887	321	8191
8191	6799	3770	7953	8191
8191	6785	4749	8028	8191
