4099	3227	1171	181	4098
4099	223	3919	1505	1367
4099	4031	1109	1595	2050
4099	473	1971	1561	2050
4099	3925	1379	3733	4099
4099	905	2325	205	4098
4099	2493	2879	1793	684
4099	1263	3615	1287	821
4099	1623	897	693	684
4099	3729	1963	1821	2050
4099	553	1091	1839	1026
4099	3681	161	507	4098
4099	4033	93	1615	2050
4099	1529	565	2435	4098
4099	3091	391	3813	4098
4099	1571	143	2039	4098
4099	625	1483	3765	4098
4099	2417	1593	3281	4098
4099	3705	3215	3025	2049
4099	3245	1693	889	2050
4099	3915	1093	827	4099
4099	503	3621	3935	684
4099	3957	3557	4027	4099
4099	1473	985	3439	684
4099	2755	2923	2677	684
4099	2469	3343	1669	2049
4099	3355	3967	3151	4099
4099	1867	2287	3593	1026
4099	1049	739	2709	4098
4099	4073	2833	3251	4098
4099	3809	1497	245	2051
4099	3485	847	3867	4098
4099	3319	705	3323	4098
4099	2095	1025	3157	4099
4099	1437	3781	829	4099
4099	15	2151	73	2050
4099	1683	253	2889	4099
4099	3681	2121	4023	1367
4099	3175	2017	3611	2051
4099	633	1991	2345	2049
4099	3883	549	2689	2050
4099	29	2881	3535	2049
4099	2743	2101	141	101
4099	815	99	1167	2050
4099	3971	383	3795	1367
4099	3649	397	1847	4098
4099	3721	2079	947	4098
4099	1359	509	3069	2050
4099	1283	3685	987	1026
4099	793	219	1827	1366
4099	1985	2949	1223	4098
4099	575	1827	5	4099
4099	2959	469	2107	4098
4099	3099	133	1053	1367
4099	3113	2951	1435	2049
4099	2809	2501	679	4099
4099	3503	971	1607	2050
4099	353	2329	2115	2050
4099	2269	2459	1701	684
4099	2103	2099	767	4098
4099	3929	4085	2565	821
4099	1053	3507	293	4099
4099	4005	2367	3709	4098
4099	861	215	3841	4099
4099	1913	3327	2693	4099
4099	2197	2039	1093	4099
4099	2875	291	2063	4099
4099	383	643	3241	4099
4099	1345	1759	1599	4099
4099	1895	3863	3699	4098
4099	1511	2541	3685	1366
4099	4075	2443	1941	2049
4099	269	2349	207	4099
4099	2825	3211	3369	4098
4099	2567	3971	2597	26
4099	7	917	3483	2050
4099	1101	2639	3773	4098
4099	2013	3021	3265	2049
4099	1153	3215	925	1026
4099	2753	1011	3635	2050
4099	2353	2521	2077	4099
4099	787	2497	421	2051
4099	2727	1613	2769	4098
4099	1783	339	729	4099
4099	1053	1753	601	4099
4099	2497	1759	365	4098
4099	1881	1709	3005	4099
4099	403	3721	775	2049
4099	2515	3723	3991	2050
4099	2287	2377	901	684
4099	1823	3577	2271	4099
4099	3899	3213	667	1367
4099	3167	1841	1129	4099
4099	685	2471	315	101
4099	1413	2371	2067	4099
4099	863	769	3825	1367
4099	1227	1497	283	2050
4099	133	749	4005	2050
4099	907	3265	2475	4098
4099	799	1453	3701	4098
4099	549	3277	3179	1367
4099	2819	1925	2291	1025
4099	2333	3941	2979	21
4099	3461	527	199	2051
4099	3775	1941	2569	1026
4099	591	2803	2187	4099
4099	317	2877	3683	51
4099	601	1857	333	1367
4099	3453	2765	3599	4099
4099	677	2411	3899	1367
4099	277	1807	1925	2049
4099	3457	527	2697	4099
4099	497	1709	2537	26
4099	2325	1071	3065	4098
4099	1371	3695	3853	1026
4099	3941	185	2555	1367
4099	2027	3449	181	821
4099	461	2897	2039	1026
4099	3741	1099	3651	2050
4099	2087	1775	1965	4098
4099	1887	2053	2619	4099
4099	3811	257	3147	4099
4099	1257	755	3703	206
4099	3795	1927	673	411
4099	2759	3297	3215	2051
4099	2513	1987	2249	4099
4099	3915	2863	1599	4098
4099	2945	3323	3345	1026
4099	885	2963	345	4099
4099	437	953	2119	4099
4099	1249	1687	3021	2051
4099	3869	1401	3277	4098
4099	1763	2657	2879	2050
4099	1367	1201	707	4098
4099	887	3961	2851	4099
4099	5	1221	739	4099
4099	1101	3985	3601	165
4099	2701	2831	1673	4098
4099	795	2563	3483	4099
4099	1139	2999	337	821
4099	2107	3095	2025	684
4099	1027	2865	2273	4099
4099	207	529	3777	1367
4099	1933	1895	879	684
4099	2641	1631	3687	4099
4099	241	1635	3757	4099
4099	979	2735	2491	4098
4099	3429	185	1221	4099
4099	1001	979	3785	2050
4099	387	967	1533	2049
4099	3669	3073	529	1026
4099	443	2949	3393	165
4099	1563	2003	2769	1026
4099	1241	3935	3513	2049
4099	967	1325	1043	1026
4099	3501	1565	1525	821
4099	2007	1393	3109	820
4099	397	723	2141	4099
4099	467	571	3119	1026
4099	153	3905	2933	4099
4099	533	2323	755	4098
4099	1061	2765	3703	2050
4099	3301	3177	1607	1367
4099	1973	317	1443	4098
4099	233	133	2767	684
4099	1277	2483	3181	1367
4099	1649	389	473	21
4099	659	3735	43	4098
4099	2799	103	3563	2049
4099	667	3201	2215	2050
4099	2449	3733	439	2050
4099	3203	3641	2053	683
4099	2807	2845	1131	2051
4099	3261	3665	295	4098
4099	605	3897	3375	4099
4099	2221	4021	1759	4099
4099	1301	419	995	4098
4099	623	1077	631	2050
4099	667	2723	3679	2050
4099	3077	2239	2781	1366
4099	1193	3535	1263	1026
4099	481	2639	807	684
4099	2533	197	3651	820
4099	2511	3457	2063	684
4099	2807	2911	709	2050
4099	2083	1031	631	2050
4099	2689	1181	3997	2050
4099	3685	1803	975	4098
4099	3163	1317	2547	165
4099	2743	295	3633	4099
